id,filepath,filename,extension,frontmatter_status,frontmatter
205,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\image-converter\image-converter-image-alignments.json,image-converter-image-alignments,.json,,
206,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\image-converter\main.js,main,.js,,
207,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\image-converter\manifest.json,manifest,.json,,
208,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\image-converter\styles.css,styles,.css,,
209,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\lazy-plugins\data.json,data,.json,,
210,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\lazy-plugins\main.js,main,.js,,
211,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\lazy-plugins\manifest.json,manifest,.json,,
212,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\lazy-plugins\styles.css,styles,.css,,
213,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\nldates-obsidian\main.js,main,.js,,
214,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\nldates-obsidian\manifest.json,manifest,.json,,
215,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\note-toolbar\data.json,data,.json,,
216,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\note-toolbar\main.js,main,.js,,
217,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\note-toolbar\manifest.json,manifest,.json,,
218,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\note-toolbar\styles.css,styles,.css,,
219,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-copy-block-link\main.js,main,.js,,
220,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-copy-block-link\manifest.json,manifest,.json,,
221,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-emoji-toolbar\main.js,main,.js,,
222,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-emoji-toolbar\manifest.json,manifest,.json,,
223,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-emoji-toolbar\styles.css,styles,.css,,
224,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-minimal-settings\data.json,data,.json,,
225,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-minimal-settings\main.js,main,.js,,
226,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-minimal-settings\manifest.json,manifest,.json,,
227,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-minimal-settings\styles.css,styles,.css,,
228,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-outliner\main.js,main,.js,,
229,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-outliner\manifest.json,manifest,.json,,
230,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-outliner\styles.css,styles,.css,,
231,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-style-settings\data.json,data,.json,,
232,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-style-settings\main.js,main,.js,,
233,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-style-settings\manifest.json,manifest,.json,,
234,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-style-settings\styles.css,styles,.css,,
235,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-tasks-plugin\data.json,data,.json,,
236,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-tasks-plugin\main.js,main,.js,,
237,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-tasks-plugin\manifest.json,manifest,.json,,
238,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-tasks-plugin\styles.css,styles,.css,,
239,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-trash-explorer\main.js,main,.js,,
240,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\obsidian-trash-explorer\manifest.json,manifest,.json,,
241,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\oz-clear-unused-images\data.json,data,.json,,
242,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\oz-clear-unused-images\main.js,main,.js,,
243,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\oz-clear-unused-images\manifest.json,manifest,.json,,
244,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\oz-clear-unused-images\styles.css,styles,.css,,
245,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\periodic-notes\data.json,data,.json,,
246,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\periodic-notes\main.js,main,.js,,
247,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\periodic-notes\manifest.json,manifest,.json,,
248,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\periodic-notes\styles.css,styles,.css,,
249,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\quickadd\data.json,data,.json,,
250,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\quickadd\main.js,main,.js,,
251,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\quickadd\manifest.json,manifest,.json,,
252,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\quickadd\styles.css,styles,.css,,
253,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\rich-foot\data.json,data,.json,,
254,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\rich-foot\main.js,main,.js,,
255,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\rich-foot\manifest.json,manifest,.json,,
256,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\rich-foot\styles.css,styles,.css,,
257,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-management\data.json,data,.json,,
258,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-management\main.js,main,.js,,
259,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-management\manifest.json,manifest,.json,,
260,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-management\styles.css,styles,.css,,
261,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-search\main.js,main,.js,,
262,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-search\manifest.json,manifest,.json,,
263,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\settings-search\styles.css,styles,.css,,
264,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\table-editor-obsidian\data.json,data,.json,,
265,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\table-editor-obsidian\main.js,main,.js,,
266,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\table-editor-obsidian\manifest.json,manifest,.json,,
267,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\table-editor-obsidian\styles.css,styles,.css,,
268,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\tag-wrangler\main.js,main,.js,,
269,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\tag-wrangler\manifest.json,manifest,.json,,
270,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\templater-obsidian\data.json,data,.json,,
271,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\templater-obsidian\main.js,main,.js,,
272,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\templater-obsidian\manifest.json,manifest,.json,,
273,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\templater-obsidian\styles.css,styles,.css,,
274,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\toggle-readable-line-length\main.js,main,.js,,
275,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\toggle-readable-line-length\manifest.json,manifest,.json,,
276,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\various-complements\data.json,data,.json,,
277,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\various-complements\histories.json,histories,.json,,
278,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\various-complements\main.js,main,.js,,
279,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\various-complements\manifest.json,manifest,.json,,
280,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\various-complements\styles.css,styles,.css,,
281,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\waypoint\data.json,data,.json,,
282,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\waypoint\main.js,main,.js,,
283,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\waypoint\manifest.json,manifest,.json,,
284,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\plugins\waypoint\styles.css,styles,.css,,
285,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\themes\Minimal\manifest.json,manifest,.json,,
286,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\.obsidian\themes\Minimal\theme.css,theme,.css,,
287,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases),Auto-referências (Bases),,,
288,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Bases.md,Bases,.md,FrontmatterStatus.VALID,"{'modified': '2026-03-09 12:02:22', 'created': '2026-03-09 13:28:21'}"
289,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases),Calendário (Bases),,,
290,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases),Entes (Bases),,,
291,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Faculdade (Bases),Faculdade (Bases),,,
292,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases),Geral (Bases),,,
293,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases),Movimentos e Áreas (Bases),,,
294,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Mídias (base),Mídias (base),,,
295,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Não Pessoal (Bases),Não Pessoal (Bases),,,
296,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Pessoal (Bases),Pessoal (Bases),,,
297,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Definição de Estruturas do Vault.md,Definição de Estruturas do Vault,.md,FrontmatterStatus.VALID,"{'modified': '2026-03-09 12:02:33', 'created': '2026-03-09 13:28:21'}"
298,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Tags,Tags,,,
299,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Categorias,Valores de Categorias,,,
300,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Categorias Literárias,Valores de Categorias Literárias,,,
301,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Dias da Semana,Valores de Dias da Semana,,,
302,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Estúdios de Anime,Valores de Estúdios de Anime,,,
303,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Gêneros,Valores de Gêneros,,,
304,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Impacto,Valores de Impacto,,,
305,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Nota,Valores de Nota,,,
306,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Status,Valores de Status,,,
307,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Status de Mídias,Valores de Status de Mídias,,,
308,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Subgêneros,Valores de Subgêneros,,,
309,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Temporadas Gerais de Animes,Valores de Temporadas Gerais de Animes,,,
310,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Tipos de Mídias de Origem,Valores de Tipos de Mídias de Origem,,,
311,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Definição de Estruturas do Vault\Valores de Tipos de Objetivos,Valores de Tipos de Objetivos,,,
312,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Auto-referências (Bases).md,Auto-referências (Bases),.md,FrontmatterStatus.VALID,"{'created': '2026-02-21 18:27:06', 'modified': '2026-02-21 18:27:26'}"
313,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Backlinks Pertencentes a Esta Nota.base,Base -- Backlinks Pertencentes a Esta Nota,.base,,
314,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Notas da Pasta Correspondente Esta Folder Note.base,Base -- Notas da Pasta Correspondente Esta Folder Note,.base,,
315,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Notas que Contém a Categoria Literária.base,Base -- Notas que Contém a Categoria Literária,.base,,
316,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Notas que Contém a Categoria.base,Base -- Notas que Contém a Categoria,.base,,
317,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Notas que Contém o Status de Mídia.base,Base -- Notas que Contém o Status de Mídia,.base,,
318,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Notas que Contém o Status.base,Base -- Notas que Contém o Status,.base,,
319,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Auto-referências (Bases)\Base -- Para exibir tags da própria nota.base,Base -- Para exibir tags da própria nota,.base,,
320,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Datas Pertencentes ao Dia da Semana.base,Base -- Datas Pertencentes ao Dia da Semana,.base,,
321,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Marcações do Tempo.base,Base -- Marcações do Tempo,.base,,
322,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Marcações Temporais Abrangidas por Esta Marcação Temporal.base,Base -- Marcações Temporais Abrangidas por Esta Marcação Temporal,.base,,
323,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Materiais desse Dia.base,Base -- Materiais desse Dia,.base,,
324,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Notas a Serem Relembradas.base,Base -- Notas a Serem Relembradas,.base,,
325,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Relembrar Hoje.base,Base -- Relembrar Hoje,.base,,
326,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Base -- Rotinas.base,Base -- Rotinas,.base,,
327,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Calendário (Bases).md,Calendário (Bases),.md,FrontmatterStatus.VALID,{'modified': '2026-02-15 13:22:03'}
328,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Calendário (Bases)\Logs (Bases),Logs (Bases),,,
329,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Canvas (Bases),Canvas (Bases),,,
330,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Entes (Bases).md,Entes (Bases),.md,FrontmatterStatus.VALID,"{'created': '2026-02-15 13:22:36', 'modified': '2026-02-15 13:22:54'}"
331,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Locais (Bases),Locais (Bases),,,
332,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Notas Simples (Bases),Notas Simples (Bases),,,
333,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Objetivos (Bases),Objetivos (Bases),,,
334,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Pessoas (Bases),Pessoas (Bases),,,
335,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Z - Outros Entes (Bases),Z - Outros Entes (Bases),,,
336,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Entes (Bases)\Épocas (Bases),Épocas (Bases),,,
337,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Faculdade (Bases)\Disciplinas (Bases),Disciplinas (Bases),,,
338,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Faculdade (Bases)\Faculdade (Bases).md,Faculdade (Bases),.md,FrontmatterStatus.VALID,{'modified': '2026-02-15 13:56:34'}
339,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Faculdade (Bases)\Períodos da Faculdade (Bases),Períodos da Faculdade (Bases),,,
340,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Base -- Armazém.base,Base -- Armazém,.base,,
341,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Base -- Exercícios Pessoais.base,Base -- Exercícios Pessoais,.base,,
342,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Base -- Expressões matemáticas (Descrições, Símbolos, Constantes e Fórmulas).base","Base -- Expressões matemáticas (Descrições, Símbolos, Constantes e Fórmulas)",.base,,
343,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Base -- Grandezas.base,Base -- Grandezas,.base,,
344,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Base -- Notas Simples de RemNotes.base,Base -- Notas Simples de RemNotes,.base,,
345,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Base -- Técnicas Pessoais.base,Base -- Técnicas Pessoais,.base,,
346,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\De Manutenção (Bases),De Manutenção (Bases),,,
347,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Geral (Bases)\Geral (Bases).md,Geral (Bases),.md,FrontmatterStatus.VALID,"{'created': '2026-02-21 18:27:41', 'modified': '2026-02-21 18:27:54'}"
348,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases)\Base -- Mídias Pertencentes à Movimento ou Área Específico.base,Base -- Mídias Pertencentes à Movimento ou Área Específico,.base,,
349,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases)\Base -- Notas Simples Pertencentes à Movimento ou Área Específico.base,Base -- Notas Simples Pertencentes à Movimento ou Área Específico,.base,,
350,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases)\Base -- Objetivos Originais Pertencentes à Movimento ou Área Específico.base,Base -- Objetivos Originais Pertencentes à Movimento ou Área Específico,.base,,
351,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases)\Movimentos (Bases),Movimentos (Bases),,,
352,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases)\Movimentos e Áreas (Bases).md,Movimentos e Áreas (Bases),.md,FrontmatterStatus.VALID,"{'created': '2026-02-21 18:31:37', 'modified': '2026-02-21 18:31:47'}"
353,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Movimentos e Áreas (Bases)\Áreas (Bases),Áreas (Bases),,,
354,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Mídias (base)\Animes (Bases),Animes (Bases),,,
355,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Mídias (base)\Artes (Bases),Artes (Bases),,,
356,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Mídias (base)\Artigos (Bases),Artigos (Bases),,,
357,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Mídias (base)\Base - Clippings.base,Base - Clippings,.base,,
358,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\10 - Atlas\Bases\Mídias (base)\Base -- Mídias - Categorias de Alto Nível por Status de Nota.base,Base -- Mídias - Categorias de Alto Nível por Status de Nota,.base,,
